host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T19:05:20.180,tamiya_75026_v1,current_limited_stall,11199649,889,24282,242825,0
2026-09-03T19:05:20.191,tamiya_75026_v1,current_limited_stall,11199660,889,24280,242800,0
2026-09-03T19:05:20.200,tamiya_75026_v1,current_limited_stall,11199669,888,24275,242750,0
2026-09-03T19:05:20.210,tamiya_75026_v1,current_limited_stall,11199679,885,24265,242650,0
2026-09-03T19:05:20.220,tamiya_75026_v1,current_limited_stall,11199689,893,24290,242900,0
2026-09-03T19:05:20.230,tamiya_75026_v1,current_limited_stall,11199699,896,24270,242700,0
2026-09-03T19:05:20.240,tamiya_75026_v1,current_limited_stall,11199709,888,24260,242600,0
2026-09-03T19:05:20.250,tamiya_75026_v1,current_limited_stall,11199719,889,24290,242900,0
2026-09-03T19:05:20.260,tamiya_75026_v1,current_limited_stall,11199729,885,24275,242750,0
2026-09-03T19:05:20.270,tamiya_75026_v1,current_limited_stall,11199739,882,24265,242650,0
2026-09-03T19:05:20.281,tamiya_75026_v1,current_limited_stall,11199750,883,24270,242700,0
2026-09-03T19:05:20.291,tamiya_75026_v1,current_limited_stall,11199760,883,24282,242825,0
2026-09-03T19:05:20.300,tamiya_75026_v1,current_limited_stall,11199769,883,24287,242875,0
2026-09-03T19:05:20.310,tamiya_75026_v1,current_limited_stall,11199779,884,24272,242725,0
2026-09-03T19:05:20.320,tamiya_75026_v1,current_limited_stall,11199789,885,24285,242850,0
2026-09-03T19:05:20.330,tamiya_75026_v1,current_limited_stall,11199799,884,24267,242675,0
2026-09-03T19:05:20.340,tamiya_75026_v1,current_limited_stall,11199809,887,24267,242675,0
2026-09-03T19:05:20.350,tamiya_75026_v1,current_limited_stall,11199819,885,24290,242900,0
2026-09-03T19:05:20.360,tamiya_75026_v1,current_limited_stall,11199829,885,24270,242700,0
2026-09-03T19:05:20.371,tamiya_75026_v1,current_limited_stall,11199840,885,24275,242750,0
2026-09-03T19:05:20.380,tamiya_75026_v1,current_limited_stall,11199849,885,24280,242800,0
2026-09-03T19:05:20.390,tamiya_75026_v1,current_limited_stall,11199859,885,24290,242900,0
2026-09-03T19:05:20.400,tamiya_75026_v1,current_limited_stall,11199869,884,24277,242775,0
2026-09-03T19:05:20.410,tamiya_75026_v1,current_limited_stall,11199879,887,24280,242800,0
2026-09-03T19:05:20.420,tamiya_75026_v1,current_limited_stall,11199889,890,24272,242725,0
2026-09-03T19:05:20.430,tamiya_75026_v1,current_limited_stall,11199899,889,24270,242700,0
2026-09-03T19:05:20.440,tamiya_75026_v1,current_limited_stall,11199909,885,24265,242650,0
2026-09-03T19:05:20.450,tamiya_75026_v1,current_limited_stall,11199919,889,24272,242725,0
2026-09-03T19:05:20.460,tamiya_75026_v1,current_limited_stall,11199929,888,24262,242625,0
2026-09-03T19:05:20.470,tamiya_75026_v1,current_limited_stall,11199939,891,24270,242700,0
2026-09-03T19:05:20.481,tamiya_75026_v1,current_limited_stall,11199950,888,24272,242725,0
2026-09-03T19:05:20.491,tamiya_75026_v1,current_limited_stall,11199960,889,24265,242650,0
2026-09-03T19:05:20.500,tamiya_75026_v1,current_limited_stall,11199969,888,24285,242850,0
2026-09-03T19:05:20.510,tamiya_75026_v1,current_limited_stall,11199979,887,24277,242775,0
2026-09-03T19:05:20.520,tamiya_75026_v1,current_limited_stall,11199989,885,24285,242850,0
2026-09-03T19:05:20.530,tamiya_75026_v1,current_limited_stall,11199999,885,24247,242475,0
2026-09-03T19:05:20.540,tamiya_75026_v1,current_limited_stall,11200009,887,24270,242700,0
2026-09-03T19:05:20.550,tamiya_75026_v1,current_limited_stall,11200019,888,24275,242750,0
2026-09-03T19:05:20.561,tamiya_75026_v1,current_limited_stall,11200030,889,24275,242750,0
2026-09-03T19:05:20.570,tamiya_75026_v1,current_limited_stall,11200039,887,24282,242825,0
2026-09-03T19:05:20.580,tamiya_75026_v1,current_limited_stall,11200049,887,24272,242725,0
2026-09-03T19:05:20.590,tamiya_75026_v1,current_limited_stall,11200059,887,24297,242975,0
2026-09-03T19:05:20.600,tamiya_75026_v1,current_limited_stall,11200069,884,24272,242725,0
2026-09-03T19:05:20.610,tamiya_75026_v1,current_limited_stall,11200079,884,24262,242625,0
2026-09-03T19:05:20.620,tamiya_75026_v1,current_limited_stall,11200089,884,24285,242850,0
2026-09-03T19:05:20.630,tamiya_75026_v1,current_limited_stall,11200099,887,24272,242725,0
2026-09-03T19:05:20.641,tamiya_75026_v1,current_limited_stall,11200110,885,24267,242675,0
2026-09-03T19:05:20.650,tamiya_75026_v1,current_limited_stall,11200119,888,24267,242675,0
2026-09-03T19:05:20.660,tamiya_75026_v1,current_limited_stall,11200129,889,24267,242675,0
2026-09-03T19:05:20.670,tamiya_75026_v1,current_limited_stall,11200139,890,24282,242825,0
2026-09-03T19:05:20.680,tamiya_75026_v1,current_limited_stall,11200149,885,24277,242775,0
2026-09-03T19:05:20.690,tamiya_75026_v1,current_limited_stall,11200159,883,24262,242625,0
2026-09-03T19:05:20.700,tamiya_75026_v1,current_limited_stall,11200169,884,24270,242700,0
2026-09-03T19:05:20.710,tamiya_75026_v1,current_limited_stall,11200179,885,24277,242775,0
2026-09-03T19:05:20.721,tamiya_75026_v1,current_limited_stall,11200190,889,24275,242750,0
2026-09-03T19:05:20.730,tamiya_75026_v1,current_limited_stall,11200199,893,24265,242650,0
2026-09-03T19:05:20.740,tamiya_75026_v1,current_limited_stall,11200209,896,24290,242900,0
2026-09-03T19:05:20.750,tamiya_75026_v1,current_limited_stall,11200219,896,24262,242625,0
2026-09-03T19:05:20.760,tamiya_75026_v1,current_limited_stall,11200229,908,24285,242850,0
2026-09-03T19:05:20.770,tamiya_75026_v1,current_limited_stall,11200239,913,24265,242650,0
2026-09-03T19:05:20.780,tamiya_75026_v1,current_limited_stall,11200249,913,24275,242750,0
2026-09-03T19:05:20.790,tamiya_75026_v1,current_limited_stall,11200259,912,24265,242650,0
