host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:56:46.195,tamiya_75026_v1,current_limited_stall,1516511,1040,24400,244000,0
2026-09-03T20:56:46.204,tamiya_75026_v1,current_limited_stall,1516520,1031,24377,243775,0
2026-09-03T20:56:46.213,tamiya_75026_v1,current_limited_stall,1516530,1032,24390,243900,0
2026-09-03T20:56:46.224,tamiya_75026_v1,current_limited_stall,1516540,1028,24372,243725,0
2026-09-03T20:56:46.234,tamiya_75026_v1,current_limited_stall,1516551,1031,24327,243275,0
2026-09-03T20:56:46.243,tamiya_75026_v1,current_limited_stall,1516560,1032,24445,244450,0
2026-09-03T20:56:46.254,tamiya_75026_v1,current_limited_stall,1516570,1023,24380,243800,0
2026-09-03T20:56:46.265,tamiya_75026_v1,current_limited_stall,1516581,1021,24365,243650,0
2026-09-03T20:56:46.275,tamiya_75026_v1,current_limited_stall,1516591,1021,24390,243900,0
2026-09-03T20:56:46.283,tamiya_75026_v1,current_limited_stall,1516600,1021,24377,243775,0
2026-09-03T20:56:46.294,tamiya_75026_v1,current_limited_stall,1516610,1021,24380,243800,0
2026-09-03T20:56:46.305,tamiya_75026_v1,current_limited_stall,1516621,1021,24382,243825,0
2026-09-03T20:56:46.314,tamiya_75026_v1,current_limited_stall,1516630,1021,24367,243675,0
2026-09-03T20:56:46.323,tamiya_75026_v1,current_limited_stall,1516640,1042,24412,244125,0
2026-09-03T20:56:46.334,tamiya_75026_v1,current_limited_stall,1516650,1026,24402,244025,0
2026-09-03T20:56:46.345,tamiya_75026_v1,current_limited_stall,1516661,1017,24355,243550,0
2026-09-03T20:56:46.354,tamiya_75026_v1,current_limited_stall,1516670,1017,24380,243800,0
2026-09-03T20:56:46.364,tamiya_75026_v1,current_limited_stall,1516680,1017,24380,243800,0
2026-09-03T20:56:46.373,tamiya_75026_v1,current_limited_stall,1516690,1017,24370,243700,0
2026-09-03T20:56:46.384,tamiya_75026_v1,current_limited_stall,1516700,1017,24392,243925,0
