host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T19:22:42.817,tamiya_75026_v1,current_limited_stall,149910,1008,25590,255900,1
2026-09-03T19:22:42.828,tamiya_75026_v1,current_limited_stall,149921,928,24437,244375,0
2026-09-03T19:22:42.837,tamiya_75026_v1,current_limited_stall,149930,846,24325,243250,1
2026-09-03T19:22:42.847,tamiya_75026_v1,current_limited_stall,149940,1105,23452,234525,0
2026-09-03T19:22:42.858,tamiya_75026_v1,current_limited_stall,149951,1466,20105,201050,0
2026-09-03T19:22:42.867,tamiya_75026_v1,current_limited_stall,149960,966,25822,258225,2
2026-09-03T19:22:42.878,tamiya_75026_v1,current_limited_stall,149971,1563,23957,239575,0
2026-09-03T19:22:42.887,tamiya_75026_v1,current_limited_stall,149980,1223,24827,248275,2
2026-09-03T19:22:42.897,tamiya_75026_v1,current_limited_stall,149990,1047,25707,257075,2
2026-09-03T19:22:42.908,tamiya_75026_v1,current_limited_stall,150001,1074,23220,232200,1
2026-09-03T19:22:42.917,tamiya_75026_v1,current_limited_stall,150010,1365,22312,223125,3
2026-09-03T19:22:42.927,tamiya_75026_v1,current_limited_stall,150020,1657,24047,240475,3
2026-09-03T19:22:42.937,tamiya_75026_v1,current_limited_stall,150030,1724,23835,238350,1
2026-09-03T19:22:42.948,tamiya_75026_v1,current_limited_stall,150041,1284,25705,257050,1
2026-09-03T19:22:42.957,tamiya_75026_v1,current_limited_stall,150050,1061,25997,259975,1
2026-09-03T19:22:42.968,tamiya_75026_v1,current_limited_stall,150061,948,24445,244450,1
2026-09-03T19:22:42.977,tamiya_75026_v1,current_limited_stall,150070,1567,22372,223725,0
2026-09-03T19:22:42.987,tamiya_75026_v1,current_limited_stall,150080,1788,23685,236850,2
2026-09-03T19:22:42.997,tamiya_75026_v1,current_limited_stall,150090,1307,24772,247725,0
2026-09-03T19:22:43.008,tamiya_75026_v1,current_limited_stall,150101,1058,25200,252000,1
2026-09-03T19:22:43.017,tamiya_75026_v1,current_limited_stall,150110,1007,24397,243975,0
2026-09-03T19:22:43.027,tamiya_75026_v1,current_limited_stall,150120,819,24472,244725,0
2026-09-03T19:22:43.037,tamiya_75026_v1,current_limited_stall,150130,818,24417,244175,1
2026-09-03T19:22:43.047,tamiya_75026_v1,current_limited_stall,150140,987,24107,241075,0
2026-09-03T19:22:43.058,tamiya_75026_v1,current_limited_stall,150151,1339,24990,249900,0
2026-09-03T19:22:43.067,tamiya_75026_v1,current_limited_stall,150160,1097,24310,243100,1
2026-09-03T19:22:43.077,tamiya_75026_v1,current_limited_stall,150170,1182,21410,214100,1
2026-09-03T19:22:43.088,tamiya_75026_v1,current_limited_stall,150181,1438,26270,262700,1
2026-09-03T19:22:43.097,tamiya_75026_v1,current_limited_stall,150190,1254,22957,229575,1
