host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:54:10.297,tamiya_75026_v1,current_limited_stall,1360611,1058,24365,243650,2
2026-09-03T20:54:10.307,tamiya_75026_v1,current_limited_stall,1360621,1059,24375,243750,0
2026-09-03T20:54:10.316,tamiya_75026_v1,current_limited_stall,1360630,1066,24420,244200,0
2026-09-03T20:54:10.326,tamiya_75026_v1,current_limited_stall,1360640,1048,24380,243800,0
2026-09-03T20:54:10.336,tamiya_75026_v1,current_limited_stall,1360650,1053,24212,242125,0
2026-09-03T20:54:10.346,tamiya_75026_v1,current_limited_stall,1360660,1113,24380,243800,0
2026-09-03T20:54:10.357,tamiya_75026_v1,current_limited_stall,1360671,1167,24230,242300,0
2026-09-03T20:54:10.366,tamiya_75026_v1,current_limited_stall,1360680,1202,24405,244050,0
2026-09-03T20:54:10.376,tamiya_75026_v1,current_limited_stall,1360690,1208,24437,244375,0
2026-09-03T20:54:10.386,tamiya_75026_v1,current_limited_stall,1360700,1212,24402,244025,0
2026-09-03T20:54:10.396,tamiya_75026_v1,current_limited_stall,1360710,1201,24360,243600,0
2026-09-03T20:54:10.407,tamiya_75026_v1,current_limited_stall,1360721,1200,24365,243650,0
2026-09-03T20:54:10.416,tamiya_75026_v1,current_limited_stall,1360730,1201,24375,243750,0
2026-09-03T20:54:10.426,tamiya_75026_v1,current_limited_stall,1360740,1206,24360,243600,0
2026-09-03T20:54:10.436,tamiya_75026_v1,current_limited_stall,1360750,1106,24355,243550,0
2026-09-03T20:54:10.446,tamiya_75026_v1,current_limited_stall,1360760,1106,24357,243575,0
2026-09-03T20:54:10.457,tamiya_75026_v1,current_limited_stall,1360771,1249,24142,241425,0
2026-09-03T20:54:10.466,tamiya_75026_v1,current_limited_stall,1360780,1327,24410,244100,0
2026-09-03T20:54:10.476,tamiya_75026_v1,current_limited_stall,1360790,1316,24222,242225,0
2026-09-03T20:54:10.486,tamiya_75026_v1,current_limited_stall,1360800,1377,24792,247925,0
2026-09-03T20:54:10.496,tamiya_75026_v1,current_limited_stall,1360810,1266,24250,242500,1
2026-09-03T20:54:10.507,tamiya_75026_v1,current_limited_stall,1360821,1126,23640,236400,0
2026-09-03T20:54:10.516,tamiya_75026_v1,current_limited_stall,1360830,1280,26332,263325,0
