host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:50:34.750,tamiya_75026_v1,elevated_load,1145060,3029,20030,200300,0
2026-09-03T20:50:34.760,tamiya_75026_v1,elevated_load,1145070,3031,20237,202375,0
2026-09-03T20:50:34.771,tamiya_75026_v1,elevated_load,1145081,3029,20625,206250,0
2026-09-03T20:50:34.780,tamiya_75026_v1,elevated_load,1145090,3029,20430,204300,0
2026-09-03T20:50:34.790,tamiya_75026_v1,elevated_load,1145100,3028,19645,196450,0
2026-09-03T20:50:34.800,tamiya_75026_v1,elevated_load,1145110,3031,21357,213575,0
2026-09-03T20:50:34.810,tamiya_75026_v1,elevated_load,1145121,3027,19800,198000,0
2026-09-03T20:50:34.820,tamiya_75026_v1,elevated_load,1145130,3029,20365,203650,0
2026-09-03T20:50:34.830,tamiya_75026_v1,elevated_load,1145140,3029,20257,202575,0
2026-09-03T20:50:34.841,tamiya_75026_v1,elevated_load,1145151,3029,20007,200075,0
2026-09-03T20:50:34.850,tamiya_75026_v1,elevated_load,1145160,3029,20150,201500,0
2026-09-03T20:50:34.860,tamiya_75026_v1,elevated_load,1145170,3028,19435,194350,0
2026-09-03T20:50:34.871,tamiya_75026_v1,elevated_load,1145181,3029,21162,211625,0
2026-09-03T20:50:34.880,tamiya_75026_v1,elevated_load,1145190,3027,19275,192750,0
2026-09-03T20:50:34.890,tamiya_75026_v1,elevated_load,1145200,3033,20827,208275,0
2026-09-03T20:50:34.901,tamiya_75026_v1,elevated_load,1145211,3029,19972,199725,0
2026-09-03T20:50:34.910,tamiya_75026_v1,elevated_load,1145220,3029,19902,199025,0
2026-09-03T20:50:34.920,tamiya_75026_v1,elevated_load,1145230,3029,19937,199375,0
2026-09-03T20:50:34.930,tamiya_75026_v1,elevated_load,1145240,3032,19777,197775,0
2026-09-03T20:50:34.940,tamiya_75026_v1,elevated_load,1145251,3031,19432,194325,0
2026-09-03T20:50:34.950,tamiya_75026_v1,elevated_load,1145260,3031,20057,200575,0
2026-09-03T20:50:34.960,tamiya_75026_v1,elevated_load,1145270,3032,19130,191300,0
2026-09-03T20:50:34.970,tamiya_75026_v1,elevated_load,1145280,3027,18952,189525,0
2026-09-03T20:50:34.980,tamiya_75026_v1,elevated_load,1145290,3031,19957,199575,0
2026-09-03T20:50:34.990,tamiya_75026_v1,elevated_load,1145300,3027,19302,193025,0
2026-09-03T20:50:35.000,tamiya_75026_v1,elevated_load,1145310,3032,19887,198875,0
2026-09-03T20:50:35.011,tamiya_75026_v1,elevated_load,1145321,3027,18795,187950,0
2026-09-03T20:50:35.020,tamiya_75026_v1,elevated_load,1145330,3028,20820,208200,0
2026-09-03T20:50:35.030,tamiya_75026_v1,elevated_load,1145341,3028,18347,183475,0
2026-09-03T20:50:35.040,tamiya_75026_v1,elevated_load,1145350,3028,19715,197150,0
2026-09-03T20:50:35.050,tamiya_75026_v1,elevated_load,1145360,3029,20047,200475,0
2026-09-03T20:50:35.060,tamiya_75026_v1,elevated_load,1145370,3027,19572,195725,0
2026-09-03T20:50:35.071,tamiya_75026_v1,elevated_load,1145381,3031,19652,196525,0
2026-09-03T20:50:35.080,tamiya_75026_v1,elevated_load,1145390,3028,19040,190400,0
2026-09-03T20:50:35.090,tamiya_75026_v1,elevated_load,1145400,3028,20757,207575,0
2026-09-03T20:50:35.100,tamiya_75026_v1,elevated_load,1145411,3029,18592,185925,0
2026-09-03T20:50:35.110,tamiya_75026_v1,elevated_load,1145420,3029,19490,194900,0
2026-09-03T20:50:35.121,tamiya_75026_v1,elevated_load,1145431,3028,20415,204150,0
2026-09-03T20:50:35.130,tamiya_75026_v1,elevated_load,1145440,3026,19815,198150,0
2026-09-03T20:50:35.140,tamiya_75026_v1,elevated_load,1145450,3026,20700,207000,0
2026-09-03T20:50:35.150,tamiya_75026_v1,elevated_load,1145460,3027,18582,185825,0
2026-09-03T20:50:35.160,tamiya_75026_v1,elevated_load,1145470,3028,20372,203725,0
2026-09-03T20:50:35.171,tamiya_75026_v1,elevated_load,1145481,3031,19135,191350,0
2026-09-03T20:50:35.179,tamiya_75026_v1,elevated_load,1145490,3029,18732,187325,0
2026-09-03T20:50:35.190,tamiya_75026_v1,elevated_load,1145500,3031,19800,198000,0
2026-09-03T20:50:35.201,tamiya_75026_v1,elevated_load,1145511,3027,20505,205050,0
2026-09-03T20:50:35.210,tamiya_75026_v1,elevated_load,1145520,3028,19840,198400,0
2026-09-03T20:50:35.219,tamiya_75026_v1,elevated_load,1145530,3032,19922,199225,0
2026-09-03T20:50:35.231,tamiya_75026_v1,elevated_load,1145541,3028,19920,199200,0
2026-09-03T20:50:35.240,tamiya_75026_v1,elevated_load,1145550,3027,19095,190950,0
2026-09-03T20:50:35.249,tamiya_75026_v1,elevated_load,1145560,3029,20282,202825,0
2026-09-03T20:50:35.260,tamiya_75026_v1,elevated_load,1145571,3032,20737,207375,0
2026-09-03T20:50:35.270,tamiya_75026_v1,elevated_load,1145580,3028,21220,212200,0
2026-09-03T20:50:35.280,tamiya_75026_v1,elevated_load,1145590,3028,21280,212800,0
2026-09-03T20:50:35.291,tamiya_75026_v1,elevated_load,1145601,3031,20272,202725,0
2026-09-03T20:50:35.300,tamiya_75026_v1,elevated_load,1145610,3028,20097,200975,0
2026-09-03T20:50:35.310,tamiya_75026_v1,elevated_load,1145620,3028,19947,199475,0
2026-09-03T20:50:35.320,tamiya_75026_v1,elevated_load,1145630,3028,21802,218025,0
2026-09-03T20:50:35.331,tamiya_75026_v1,elevated_load,1145641,3029,21482,214825,0
2026-09-03T20:50:35.340,tamiya_75026_v1,elevated_load,1145650,3028,19795,197950,0
2026-09-03T20:50:35.351,tamiya_75026_v1,elevated_load,1145661,3026,21212,212125,0
2026-09-03T20:50:35.360,tamiya_75026_v1,elevated_load,1145670,3028,21310,213100,0
2026-09-03T20:50:35.370,tamiya_75026_v1,elevated_load,1145680,3027,19300,193000,0
2026-09-03T20:50:35.380,tamiya_75026_v1,elevated_load,1145691,3032,20302,203025,0
2026-09-03T20:50:35.390,tamiya_75026_v1,elevated_load,1145700,3031,20437,204375,0
2026-09-03T20:50:35.400,tamiya_75026_v1,elevated_load,1145710,3027,20277,202775,0
2026-09-03T20:50:35.410,tamiya_75026_v1,elevated_load,1145720,3031,21512,215125,0
2026-09-03T20:50:35.420,tamiya_75026_v1,elevated_load,1145730,3026,19327,193275,0
2026-09-03T20:50:35.430,tamiya_75026_v1,elevated_load,1145740,3028,21225,212250,0
2026-09-03T20:50:35.440,tamiya_75026_v1,elevated_load,1145750,3026,19110,191100,0
2026-09-03T20:50:35.451,tamiya_75026_v1,elevated_load,1145761,3028,18472,184725,0
2026-09-03T20:50:35.460,tamiya_75026_v1,elevated_load,1145770,3029,19632,196325,0
2026-09-03T20:50:35.470,tamiya_75026_v1,elevated_load,1145780,3029,20705,207050,0
2026-09-03T20:50:35.481,tamiya_75026_v1,elevated_load,1145791,3026,20372,203725,0
