host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:58:27.312,tamiya_75026_v1,current_limited_stall,1617630,1089,24357,243575,0
2026-09-03T20:58:27.322,tamiya_75026_v1,current_limited_stall,1617640,1093,24422,244225,0
2026-09-03T20:58:27.332,tamiya_75026_v1,current_limited_stall,1617650,1094,24385,243850,0
2026-09-03T20:58:27.342,tamiya_75026_v1,current_limited_stall,1617660,1072,24387,243875,0
2026-09-03T20:58:27.352,tamiya_75026_v1,current_limited_stall,1617670,1058,24317,243175,0
2026-09-03T20:58:27.362,tamiya_75026_v1,current_limited_stall,1617680,1139,24380,243800,0
2026-09-03T20:58:27.372,tamiya_75026_v1,current_limited_stall,1617690,1161,24357,243575,0
2026-09-03T20:58:27.382,tamiya_75026_v1,current_limited_stall,1617700,1254,23880,238800,0
2026-09-03T20:58:27.392,tamiya_75026_v1,current_limited_stall,1617710,1371,22835,228350,0
2026-09-03T20:58:27.402,tamiya_75026_v1,current_limited_stall,1617720,1413,24180,241800,0
2026-09-03T20:58:27.412,tamiya_75026_v1,current_limited_stall,1617730,1493,23875,238750,0
2026-09-03T20:58:27.422,tamiya_75026_v1,current_limited_stall,1617740,1427,25557,255575,0
2026-09-03T20:58:27.432,tamiya_75026_v1,current_limited_stall,1617750,1272,24645,246450,0
2026-09-03T20:58:27.442,tamiya_75026_v1,current_limited_stall,1617760,1345,25760,257600,0
2026-09-03T20:58:27.452,tamiya_75026_v1,current_limited_stall,1617770,1343,24710,247100,0
2026-09-03T20:58:27.462,tamiya_75026_v1,current_limited_stall,1617780,1393,23715,237150,0
2026-09-03T20:58:27.472,tamiya_75026_v1,current_limited_stall,1617790,1390,23345,233450,0
2026-09-03T20:58:27.482,tamiya_75026_v1,current_limited_stall,1617800,1544,24050,240500,0
2026-09-03T20:58:27.492,tamiya_75026_v1,current_limited_stall,1617810,1598,24820,248200,0
2026-09-03T20:58:27.502,tamiya_75026_v1,current_limited_stall,1617820,1448,24307,243075,0
2026-09-03T20:58:27.512,tamiya_75026_v1,current_limited_stall,1617830,1567,24180,241800,0
2026-09-03T20:58:27.522,tamiya_75026_v1,current_limited_stall,1617840,1590,24385,243850,0
2026-09-03T20:58:27.532,tamiya_75026_v1,current_limited_stall,1617850,1505,24462,244625,0
2026-09-03T20:58:27.542,tamiya_75026_v1,current_limited_stall,1617860,1451,24712,247125,0
2026-09-03T20:58:27.552,tamiya_75026_v1,current_limited_stall,1617870,1346,24592,245925,0
2026-09-03T20:58:27.562,tamiya_75026_v1,current_limited_stall,1617880,1303,25462,254625,0
2026-09-03T20:58:27.572,tamiya_75026_v1,current_limited_stall,1617890,1239,24675,246750,0
2026-09-03T20:58:27.582,tamiya_75026_v1,current_limited_stall,1617900,1230,24497,244975,0
2026-09-03T20:58:27.592,tamiya_75026_v1,current_limited_stall,1617910,1239,24292,242925,0
2026-09-03T20:58:27.602,tamiya_75026_v1,current_limited_stall,1617920,1312,24282,242825,0
2026-09-03T20:58:27.612,tamiya_75026_v1,current_limited_stall,1617930,1324,24417,244175,0
2026-09-03T20:58:27.622,tamiya_75026_v1,current_limited_stall,1617940,1510,22687,226875,0
2026-09-03T20:58:27.632,tamiya_75026_v1,current_limited_stall,1617950,1613,23900,239000,0
2026-09-03T20:58:27.642,tamiya_75026_v1,current_limited_stall,1617960,1761,23862,238625,0
2026-09-03T20:58:27.652,tamiya_75026_v1,current_limited_stall,1617970,1802,24362,243625,0
2026-09-03T20:58:27.662,tamiya_75026_v1,current_limited_stall,1617980,1755,24410,244100,0
2026-09-03T20:58:27.672,tamiya_75026_v1,current_limited_stall,1617990,1749,24305,243050,0
2026-09-03T20:58:27.682,tamiya_75026_v1,current_limited_stall,1618000,1723,24182,241825,0
2026-09-03T20:58:27.692,tamiya_75026_v1,current_limited_stall,1618010,1761,24690,246900,0
2026-09-03T20:58:27.702,tamiya_75026_v1,current_limited_stall,1618020,1755,24267,242675,0
2026-09-03T20:58:27.712,tamiya_75026_v1,current_limited_stall,1618030,1763,23930,239300,0
2026-09-03T20:58:27.722,tamiya_75026_v1,current_limited_stall,1618040,1820,24482,244825,0
2026-09-03T20:58:27.732,tamiya_75026_v1,current_limited_stall,1618050,1816,24407,244075,0
2026-09-03T20:58:27.742,tamiya_75026_v1,current_limited_stall,1618060,1795,24237,242375,0
2026-09-03T20:58:27.752,tamiya_75026_v1,current_limited_stall,1618070,1809,24390,243900,0
2026-09-03T20:58:27.762,tamiya_75026_v1,current_limited_stall,1618080,1814,24407,244075,0
2026-09-03T20:58:27.772,tamiya_75026_v1,current_limited_stall,1618090,1779,24412,244125,0
2026-09-03T20:58:27.782,tamiya_75026_v1,current_limited_stall,1618100,1862,24302,243025,0
2026-09-03T20:58:27.792,tamiya_75026_v1,current_limited_stall,1618110,1835,24375,243750,0
2026-09-03T20:58:27.802,tamiya_75026_v1,current_limited_stall,1618120,1768,24115,241150,0
2026-09-03T20:58:27.812,tamiya_75026_v1,current_limited_stall,1618130,1833,24895,248950,0
2026-09-03T20:58:27.822,tamiya_75026_v1,current_limited_stall,1618140,1774,24155,241550,0
2026-09-03T20:58:27.832,tamiya_75026_v1,current_limited_stall,1618150,1781,24072,240725,0
2026-09-03T20:58:27.842,tamiya_75026_v1,current_limited_stall,1618160,1841,24437,244375,0
2026-09-03T20:58:27.852,tamiya_75026_v1,current_limited_stall,1618170,1780,24045,240450,0
2026-09-03T20:58:27.862,tamiya_75026_v1,current_limited_stall,1618180,1834,24222,242225,0
2026-09-03T20:58:27.872,tamiya_75026_v1,current_limited_stall,1618190,1816,24440,244400,0
2026-09-03T20:58:27.882,tamiya_75026_v1,current_limited_stall,1618200,1889,24420,244200,0
2026-09-03T20:58:27.892,tamiya_75026_v1,current_limited_stall,1618210,1876,24345,243450,0
2026-09-03T20:58:27.902,tamiya_75026_v1,current_limited_stall,1618220,1881,24825,248250,0
2026-09-03T20:58:27.912,tamiya_75026_v1,current_limited_stall,1618230,1823,24547,245475,0
2026-09-03T20:58:27.922,tamiya_75026_v1,current_limited_stall,1618240,1860,24112,241125,0
2026-09-03T20:58:27.932,tamiya_75026_v1,current_limited_stall,1618250,1929,24020,240200,0
2026-09-03T20:58:27.942,tamiya_75026_v1,current_limited_stall,1618260,1962,23745,237450,0
2026-09-03T20:58:27.952,tamiya_75026_v1,current_limited_stall,1618270,2012,23555,235550,0
2026-09-03T20:58:27.962,tamiya_75026_v1,current_limited_stall,1618280,1864,24540,245400,0
2026-09-03T20:58:27.972,tamiya_75026_v1,current_limited_stall,1618290,1875,23712,237125,0
2026-09-03T20:58:27.982,tamiya_75026_v1,current_limited_stall,1618300,1994,23945,239450,0
2026-09-03T20:58:27.992,tamiya_75026_v1,current_limited_stall,1618310,2043,24135,241350,0
