host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:45:07.158,tamiya_75026_v1,elevated_load,817461,3016,23010,230100,0
2026-09-03T20:45:07.167,tamiya_75026_v1,elevated_load,817470,3022,24827,248275,0
2026-09-03T20:45:07.178,tamiya_75026_v1,elevated_load,817481,3021,25135,251350,0
2026-09-03T20:45:07.188,tamiya_75026_v1,elevated_load,817491,3023,25675,256750,0
2026-09-03T20:45:07.198,tamiya_75026_v1,elevated_load,817501,3020,24955,249550,0
2026-09-03T20:45:07.208,tamiya_75026_v1,elevated_load,817511,3020,25495,254950,0
2026-09-03T20:45:07.218,tamiya_75026_v1,elevated_load,817521,3017,24245,242450,0
2026-09-03T20:45:07.228,tamiya_75026_v1,elevated_load,817531,3022,23917,239175,0
2026-09-03T20:45:07.238,tamiya_75026_v1,elevated_load,817541,3020,24360,243600,0
2026-09-03T20:45:07.248,tamiya_75026_v1,elevated_load,817551,3023,26582,265825,0
2026-09-03T20:45:07.257,tamiya_75026_v1,elevated_load,817560,3023,25655,256550,0
2026-09-03T20:45:07.267,tamiya_75026_v1,elevated_load,817570,3021,24607,246075,0
2026-09-03T20:45:07.277,tamiya_75026_v1,elevated_load,817580,3019,25005,250050,0
2026-09-03T20:45:07.287,tamiya_75026_v1,elevated_load,817590,3020,23530,235300,0
2026-09-03T20:45:07.297,tamiya_75026_v1,elevated_load,817600,3022,24652,246525,0
2026-09-03T20:45:07.307,tamiya_75026_v1,elevated_load,817610,3021,24387,243875,0
2026-09-03T20:45:07.317,tamiya_75026_v1,elevated_load,817620,3025,25405,254050,0
2026-09-03T20:45:07.327,tamiya_75026_v1,elevated_load,817630,3021,24315,243150,0
2026-09-03T20:45:07.337,tamiya_75026_v1,elevated_load,817640,3019,24340,243400,0
2026-09-03T20:45:07.347,tamiya_75026_v1,elevated_load,817650,3020,23632,236325,0
