host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T21:12:34.396,tamiya_75026_v1,elevated_load,2464721,2997,9402,94025,0
2026-09-03T21:12:34.406,tamiya_75026_v1,elevated_load,2464731,3005,10350,103500,0
2026-09-03T21:12:34.416,tamiya_75026_v1,elevated_load,2464740,3009,12507,125075,0
2026-09-03T21:12:34.425,tamiya_75026_v1,elevated_load,2464750,3010,10580,105800,0
2026-09-03T21:12:34.435,tamiya_75026_v1,elevated_load,2464760,3000,10532,105325,0
2026-09-03T21:12:34.445,tamiya_75026_v1,elevated_load,2464770,3005,9717,97175,0
2026-09-03T21:12:34.455,tamiya_75026_v1,elevated_load,2464780,3017,11727,117275,0
2026-09-03T21:12:34.465,tamiya_75026_v1,elevated_load,2464790,3019,11285,112850,0
2026-09-03T21:12:34.476,tamiya_75026_v1,elevated_load,2464801,2993,8430,84300,0
2026-09-03T21:12:34.485,tamiya_75026_v1,elevated_load,2464810,2996,8342,83425,0
2026-09-03T21:12:34.495,tamiya_75026_v1,elevated_load,2464820,3014,11755,117550,0
2026-09-03T21:12:34.505,tamiya_75026_v1,elevated_load,2464830,3006,11182,111825,0
2026-09-03T21:12:34.516,tamiya_75026_v1,elevated_load,2464841,3011,11680,116800,0
2026-09-03T21:12:34.526,tamiya_75026_v1,elevated_load,2464851,2990,10180,101800,0
2026-09-03T21:12:34.536,tamiya_75026_v1,elevated_load,2464861,3004,11380,113800,0
2026-09-03T21:12:34.546,tamiya_75026_v1,elevated_load,2464871,2988,10725,107250,0
2026-09-03T21:12:34.556,tamiya_75026_v1,elevated_load,2464881,3008,12845,128450,0
2026-09-03T21:12:34.566,tamiya_75026_v1,elevated_load,2464891,2999,12295,122950,0
2026-09-03T21:12:34.576,tamiya_75026_v1,elevated_load,2464901,2998,12927,129275,0
2026-09-03T21:12:34.586,tamiya_75026_v1,elevated_load,2464911,2994,13355,133550,0
2026-09-03T21:12:34.596,tamiya_75026_v1,elevated_load,2464920,2993,14317,143175,0
2026-09-03T21:12:34.605,tamiya_75026_v1,elevated_load,2464930,2990,13440,134400,0
2026-09-03T21:12:34.615,tamiya_75026_v1,elevated_load,2464940,2997,14192,141925,0
2026-09-03T21:12:34.625,tamiya_75026_v1,elevated_load,2464950,2996,15357,153575,0
2026-09-03T21:12:34.635,tamiya_75026_v1,elevated_load,2464960,2992,13465,134650,0
2026-09-03T21:12:34.646,tamiya_75026_v1,elevated_load,2464971,2993,14500,145000,0
2026-09-03T21:12:34.655,tamiya_75026_v1,elevated_load,2464980,2994,15500,155000,0
2026-09-03T21:12:34.665,tamiya_75026_v1,elevated_load,2464990,2993,13570,135700,0
2026-09-03T21:12:34.675,tamiya_75026_v1,elevated_load,2465000,2994,14785,147850,0
2026-09-03T21:12:34.685,tamiya_75026_v1,elevated_load,2465010,2982,12887,128875,0
2026-09-03T21:12:34.695,tamiya_75026_v1,elevated_load,2465020,2992,15062,150625,0
2026-09-03T21:12:34.705,tamiya_75026_v1,elevated_load,2465030,2988,13577,135775,0
2026-09-03T21:12:34.715,tamiya_75026_v1,elevated_load,2465040,2996,15220,152200,0
2026-09-03T21:12:34.726,tamiya_75026_v1,elevated_load,2465051,2986,14515,145150,0
2026-09-03T21:12:34.736,tamiya_75026_v1,elevated_load,2465061,2992,14987,149875,0
2026-09-03T21:12:34.746,tamiya_75026_v1,elevated_load,2465071,2984,13497,134975,0
2026-09-03T21:12:34.756,tamiya_75026_v1,elevated_load,2465081,2985,14480,144800,0
2026-09-03T21:12:34.766,tamiya_75026_v1,elevated_load,2465091,2987,14790,147900,0
2026-09-03T21:12:34.776,tamiya_75026_v1,elevated_load,2465101,2993,14735,147350,0
2026-09-03T21:12:34.785,tamiya_75026_v1,elevated_load,2465111,2987,16495,164950,0
2026-09-03T21:12:34.796,tamiya_75026_v1,elevated_load,2465120,2982,14702,147025,0
2026-09-03T21:12:34.805,tamiya_75026_v1,elevated_load,2465130,2978,15047,150475,0
2026-09-03T21:12:34.815,tamiya_75026_v1,elevated_load,2465140,2981,15290,152900,0
2026-09-03T21:12:34.825,tamiya_75026_v1,elevated_load,2465150,2984,16675,166750,0
2026-09-03T21:12:34.835,tamiya_75026_v1,elevated_load,2465160,2984,16722,167225,0
2026-09-03T21:12:34.845,tamiya_75026_v1,elevated_load,2465170,2980,15080,150800,0
2026-09-03T21:12:34.856,tamiya_75026_v1,elevated_load,2465181,2976,14070,140700,0
2026-09-03T21:12:34.865,tamiya_75026_v1,elevated_load,2465190,2988,16160,161600,0
2026-09-03T21:12:34.876,tamiya_75026_v1,elevated_load,2465201,2987,15595,155950,0
2026-09-03T21:12:34.886,tamiya_75026_v1,elevated_load,2465211,2975,14560,145600,0
2026-09-03T21:12:34.896,tamiya_75026_v1,elevated_load,2465221,2991,16365,163650,0
2026-09-03T21:12:34.906,tamiya_75026_v1,elevated_load,2465231,2981,17120,171200,0
2026-09-03T21:12:34.916,tamiya_75026_v1,elevated_load,2465241,2980,15250,152500,0
2026-09-03T21:12:34.926,tamiya_75026_v1,elevated_load,2465251,2979,15397,153975,0
2026-09-03T21:12:34.936,tamiya_75026_v1,elevated_load,2465261,2984,16737,167375,0
2026-09-03T21:12:34.946,tamiya_75026_v1,elevated_load,2465270,2976,16225,162250,0
2026-09-03T21:12:34.955,tamiya_75026_v1,elevated_load,2465280,2974,15405,154050,0
2026-09-03T21:12:34.965,tamiya_75026_v1,elevated_load,2465290,2981,17387,173875,0
2026-09-03T21:12:34.975,tamiya_75026_v1,elevated_load,2465300,2976,16475,164750,0
2026-09-03T21:12:34.985,tamiya_75026_v1,elevated_load,2465310,2978,14577,145775,0
2026-09-03T21:12:34.995,tamiya_75026_v1,elevated_load,2465320,2987,16705,167050,0
2026-09-03T21:12:35.005,tamiya_75026_v1,elevated_load,2465330,2985,15540,155400,0
2026-09-03T21:12:35.016,tamiya_75026_v1,elevated_load,2465341,2985,15160,151600,0
2026-09-03T21:12:35.026,tamiya_75026_v1,elevated_load,2465351,2984,16472,164725,0
2026-09-03T21:12:35.036,tamiya_75026_v1,elevated_load,2465361,2973,16427,164275,0
2026-09-03T21:12:35.046,tamiya_75026_v1,elevated_load,2465371,2982,15240,152400,0
2026-09-03T21:12:35.055,tamiya_75026_v1,elevated_load,2465381,2981,17155,171550,0
2026-09-03T21:12:35.066,tamiya_75026_v1,elevated_load,2465391,2979,15995,159950,0
2026-09-03T21:12:35.076,tamiya_75026_v1,elevated_load,2465401,2984,16257,162575,0
2026-09-03T21:12:35.085,tamiya_75026_v1,elevated_load,2465410,2982,16137,161375,0
2026-09-03T21:12:35.095,tamiya_75026_v1,elevated_load,2465420,2976,15262,152625,0
2026-09-03T21:12:35.105,tamiya_75026_v1,elevated_load,2465430,2986,15875,158750,0
2026-09-03T21:12:35.115,tamiya_75026_v1,elevated_load,2465440,2978,15185,151850,0
2026-09-03T21:12:35.125,tamiya_75026_v1,elevated_load,2465450,2975,15645,156450,0
2026-09-03T21:12:35.135,tamiya_75026_v1,elevated_load,2465460,2979,17130,171300,0
2026-09-03T21:12:35.146,tamiya_75026_v1,elevated_load,2465471,2978,16122,161225,0
2026-09-03T21:12:35.156,tamiya_75026_v1,elevated_load,2465481,2984,16020,160200,0
2026-09-03T21:12:35.165,tamiya_75026_v1,elevated_load,2465490,2984,16287,162875,0
2026-09-03T21:12:35.175,tamiya_75026_v1,elevated_load,2465500,2984,15735,157350,0
2026-09-03T21:12:35.186,tamiya_75026_v1,elevated_load,2465511,2980,14795,147950,0
2026-09-03T21:12:35.196,tamiya_75026_v1,elevated_load,2465521,2988,15392,153925,0
2026-09-03T21:12:35.206,tamiya_75026_v1,elevated_load,2465531,2980,15397,153975,0
2026-09-03T21:12:35.216,tamiya_75026_v1,elevated_load,2465541,2981,14377,143775,0
2026-09-03T21:12:35.226,tamiya_75026_v1,elevated_load,2465551,2985,16302,163025,0
2026-09-03T21:12:35.236,tamiya_75026_v1,elevated_load,2465561,2984,15437,154375,0
2026-09-03T21:12:35.246,tamiya_75026_v1,elevated_load,2465571,2980,15557,155575,0
2026-09-03T21:12:35.256,tamiya_75026_v1,elevated_load,2465580,2980,15190,151900,0
2026-09-03T21:12:35.265,tamiya_75026_v1,elevated_load,2465590,2982,16900,169000,0
2026-09-03T21:12:35.275,tamiya_75026_v1,elevated_load,2465600,2984,16507,165075,0
2026-09-03T21:12:35.285,tamiya_75026_v1,elevated_load,2465610,2979,14995,149950,0
2026-09-03T21:12:35.295,tamiya_75026_v1,elevated_load,2465620,2986,13882,138825,0
2026-09-03T21:12:35.305,tamiya_75026_v1,elevated_load,2465630,2987,15642,156425,0
2026-09-03T21:12:35.316,tamiya_75026_v1,elevated_load,2465641,2982,15257,152575,0
2026-09-03T21:12:35.325,tamiya_75026_v1,elevated_load,2465650,2982,15240,152400,0
2026-09-03T21:12:35.335,tamiya_75026_v1,elevated_load,2465660,2978,13707,137075,0
2026-09-03T21:12:35.345,tamiya_75026_v1,elevated_load,2465670,2986,14255,142550,0
2026-09-03T21:12:35.355,tamiya_75026_v1,elevated_load,2465680,2984,13677,136775,0
2026-09-03T21:12:35.365,tamiya_75026_v1,elevated_load,2465690,2994,15465,154650,0
2026-09-03T21:12:35.375,tamiya_75026_v1,elevated_load,2465700,2987,14670,146700,0
2026-09-03T21:12:35.385,tamiya_75026_v1,elevated_load,2465710,2996,15045,150450,0
2026-09-03T21:12:35.395,tamiya_75026_v1,elevated_load,2465720,2994,14247,142475,0
2026-09-03T21:12:35.405,tamiya_75026_v1,elevated_load,2465730,2992,15742,157425,0
2026-09-03T21:12:35.415,tamiya_75026_v1,elevated_load,2465740,2996,15207,152075,0
2026-09-03T21:12:35.425,tamiya_75026_v1,elevated_load,2465750,2991,15102,151025,0
2026-09-03T21:12:35.435,tamiya_75026_v1,elevated_load,2465760,2990,16302,163025,0
2026-09-03T21:12:35.446,tamiya_75026_v1,elevated_load,2465771,2990,14902,149025,0
2026-09-03T21:12:35.456,tamiya_75026_v1,elevated_load,2465781,2991,15690,156900,0
2026-09-03T21:12:35.466,tamiya_75026_v1,elevated_load,2465791,2987,13942,139425,0
2026-09-03T21:12:35.476,tamiya_75026_v1,elevated_load,2465801,2992,15370,153700,0
2026-09-03T21:12:35.486,tamiya_75026_v1,elevated_load,2465811,2990,15427,154275,0
2026-09-03T21:12:35.496,tamiya_75026_v1,elevated_load,2465821,2990,14225,142250,0
2026-09-03T21:12:35.506,tamiya_75026_v1,elevated_load,2465831,2992,15525,155250,0
2026-09-03T21:12:35.516,tamiya_75026_v1,elevated_load,2465841,2988,13765,137650,0
2026-09-03T21:12:35.525,tamiya_75026_v1,elevated_load,2465850,2994,15087,150875,0
2026-09-03T21:12:35.535,tamiya_75026_v1,elevated_load,2465860,2991,15802,158025,0
2026-09-03T21:12:35.545,tamiya_75026_v1,elevated_load,2465870,2997,15310,153100,0
2026-09-03T21:12:35.555,tamiya_75026_v1,elevated_load,2465880,2997,15742,157425,0
2026-09-03T21:12:35.565,tamiya_75026_v1,elevated_load,2465890,2988,14680,146800,0
2026-09-03T21:12:35.575,tamiya_75026_v1,elevated_load,2465900,3003,15772,157725,0
2026-09-03T21:12:35.586,tamiya_75026_v1,elevated_load,2465911,2997,14665,146650,0
2026-09-03T21:12:35.595,tamiya_75026_v1,elevated_load,2465920,2999,14665,146650,0
2026-09-03T21:12:35.605,tamiya_75026_v1,elevated_load,2465930,3002,15535,155350,0
2026-09-03T21:12:35.615,tamiya_75026_v1,elevated_load,2465940,2996,14582,145825,0
2026-09-03T21:12:35.625,tamiya_75026_v1,elevated_load,2465950,2998,14640,146400,0
2026-09-03T21:12:35.635,tamiya_75026_v1,elevated_load,2465960,3003,15685,156850,0
2026-09-03T21:12:35.645,tamiya_75026_v1,elevated_load,2465970,2990,14762,147625,0
2026-09-03T21:12:35.655,tamiya_75026_v1,elevated_load,2465980,2998,15007,150075,0
2026-09-03T21:12:35.665,tamiya_75026_v1,elevated_load,2465990,3000,13827,138275,0
2026-09-03T21:12:35.675,tamiya_75026_v1,elevated_load,2466000,2990,15077,150775,0
2026-09-03T21:12:35.685,tamiya_75026_v1,elevated_load,2466010,2996,15272,152725,0
2026-09-03T21:12:35.695,tamiya_75026_v1,elevated_load,2466020,2982,14307,143075,0
2026-09-03T21:12:35.705,tamiya_75026_v1,elevated_load,2466030,2990,15687,156875,0
2026-09-03T21:12:35.715,tamiya_75026_v1,elevated_load,2466040,2986,13687,136875,0
2026-09-03T21:12:35.725,tamiya_75026_v1,elevated_load,2466050,2987,14662,146625,0
2026-09-03T21:12:35.735,tamiya_75026_v1,elevated_load,2466060,2993,16212,162125,0
2026-09-03T21:12:35.745,tamiya_75026_v1,elevated_load,2466070,2990,14002,140025,0
2026-09-03T21:12:35.755,tamiya_75026_v1,elevated_load,2466080,2991,14900,149000,0
2026-09-03T21:12:35.765,tamiya_75026_v1,elevated_load,2466090,2984,13035,130350,0
2026-09-03T21:12:35.775,tamiya_75026_v1,elevated_load,2466100,2991,14625,146250,0
2026-09-03T21:12:35.785,tamiya_75026_v1,elevated_load,2466110,2992,15357,153575,0
2026-09-03T21:12:35.795,tamiya_75026_v1,elevated_load,2466120,2986,13390,133900,0
